Date,Facets,Value,Units
17-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",906.0318988,Rs. '000
18-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",443.434711,Rs. '000
19-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",733.6673767,Rs. '000
20-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",760.6901605,Rs. '000
21-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1737.2879842000002,Rs. '000
22-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",935.4598818,Rs. '000
23-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",931.6182288,Rs. '000
24-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",979.6726223000001,Rs. '000
25-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",948.5505714999999,Rs. '000
26-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",863.261434,Rs. '000
27-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",803.7297807,Rs. '000
28-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1581.3067818999998,Rs. '000
29-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",911.8409876999999,Rs. '000
30-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",949.6715011000001,Rs. '000
31-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",959.8293908999999,Rs. '000
01-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",20.67831,mn. transactions
02-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",33.90875,mn. transactions
03-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",26.590629999999997,mn. transactions
04-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",27.924300000000002,mn. transactions
05-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",21.105079999999997,mn. transactions
06-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",20.13559,mn. transactions
07-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",41.56459,mn. transactions
08-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",26.784239999999997,mn. transactions
09-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",26.93848,mn. transactions
10-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",19.4997,mn. transactions
11-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",31.01661,mn. transactions
12-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",21.98203,mn. transactions
13-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",20.82885,mn. transactions
14-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",34.38129,mn. transactions
15-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",30.2387,mn. transactions
16-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",33.38015,mn. transactions
17-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.00365,mn. transactions
18-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.473219999999998,mn. transactions
19-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",19.049129999999998,mn. transactions
20-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",20.46332,mn. transactions
21-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",46.55277,mn. transactions
22-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",20.55133,mn. transactions
23-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",31.6078,mn. transactions
24-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",27.911540000000002,mn. transactions
25-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",29.72279,mn. transactions
26-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",20.918799999999997,mn. transactions
27-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",21.52329,mn. transactions
28-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",41.071920000000006,mn. transactions
29-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",26.0726,mn. transactions
30-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",27.70738,mn. transactions
31-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",28.13129,mn. transactions
01-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1325.6393344,Rs. '000
02-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2234.7261183,Rs. '000
03-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2049.4779562000003,Rs. '000
04-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1924.5246706,Rs. '000
05-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1626.0979527,Rs. '000
06-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",929.7773262999999,Rs. '000
07-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2782.1752841999996,Rs. '000
08-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2041.9412721999997,Rs. '000
09-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1721.3515409000001,Rs. '000
10-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1704.7649311999999,Rs. '000
11-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1996.9338704,Rs. '000
12-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1154.5948801,Rs. '000
13-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",776.7986288,Rs. '000
14-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2657.1569641,Rs. '000
15-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2022.4346132,Rs. '000
16-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2300.4083316,Rs. '000
17-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2598.2071318999997,Rs. '000
18-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1158.5889387,Rs. '000
19-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1132.6548715000001,Rs. '000
20-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1039.8928385,Rs. '000
21-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2425.8768464,Rs. '000
22-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1227.1175686,Rs. '000
23-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2067.8905074,Rs. '000
24-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2037.2776186,Rs. '000
25-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1868.3295668,Rs. '000
26-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1132.7322253,Rs. '000
27-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",824.1362864,Rs. '000
28-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2111.6831887,Rs. '000
29-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1717.4760732,Rs. '000
30-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2163.4011734,Rs. '000
31-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1846.4770247000001,Rs. '000
01-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.2606900000000003,mn. transactions
02-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.5397399999999997,mn. transactions
03-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.55858,mn. transactions
04-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.60873,mn. transactions
05-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",3.01778,mn. transactions
06-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",3.26573,mn. transactions
07-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",3.08687,mn. transactions
08-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.9565400000000004,mn. transactions
09-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.94359,mn. transactions
10-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.72518,mn. transactions
11-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.5818999999999996,mn. transactions
12-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.85168,mn. transactions
13-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.87261,mn. transactions
14-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.68227,mn. transactions
15-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.31897,mn. transactions
16-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.4456,mn. transactions
17-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.56402,mn. transactions
18-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",1.9005999999999998,mn. transactions
19-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.52481,mn. transactions
20-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.62443,mn. transactions
21-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.62768,mn. transactions
22-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.19732,mn. transactions
23-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.2321999999999997,mn. transactions
24-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.22255,mn. transactions
25-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.26923,mn. transactions
26-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.54692,mn. transactions
27-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.71504,mn. transactions
28-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.3914,mn. transactions
29-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.13035,mn. transactions
30-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.28633,mn. transactions
31-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.28978,mn. transactions
01-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",49.9822553,Rs. '000
02-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",55.352199199999994,Rs. '000
03-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",55.4592859,Rs. '000
04-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",50.3285377,Rs. '000
05-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",59.081114500000005,Rs. '000
06-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",55.447808800000004,Rs. '000
07-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",50.2735017,Rs. '000
08-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",44.4558203,Rs. '000
09-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",42.4726444,Rs. '000
10-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",38.8837467,Rs. '000
11-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",39.829606500000004,Rs. '000
12-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",46.688509800000006,Rs. '000
13-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",42.4162442,Rs. '000
14-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",41.0894782,Rs. '000
15-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",35.6796397,Rs. '000
16-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",39.5077334,Rs. '000
17-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",39.017523499999996,Rs. '000
18-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",25.7597187,Rs. '000
19-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",39.2827379,Rs. '000
20-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",38.702434800000006,Rs. '000
21-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",41.913844499999996,Rs. '000
22-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",33.1119414,Rs. '000
23-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",34.7582835,Rs. '000
24-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",34.73271,Rs. '000
25-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",32.7638718,Rs. '000
26-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",40.8848761,Rs. '000
27-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",40.5244866,Rs. '000
28-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",38.0783374,Rs. '000
29-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",32.7223039,Rs. '000
30-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",36.4758462,Rs. '000
31-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",35.7587247,Rs. '000
01-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.442450000000001,mn. transactions
02-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.94997,mn. transactions
03-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.33188,mn. transactions
04-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.69726,mn. transactions
05-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.00878,mn. transactions
06-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.687859999999999,mn. transactions
07-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.46099,mn. transactions
08-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.19479,mn. transactions
09-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.94215,mn. transactions
10-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",7.66595,mn. transactions
11-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.98238,mn. transactions
12-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.96117,mn. transactions
13-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.11757,mn. transactions
14-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.102770000000001,mn. transactions
15-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",11.03627,mn. transactions
16-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",13.591990000000001,mn. transactions
17-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.060480000000002,mn. transactions
18-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.00275,mn. transactions
